On Time,Off Time,Running Duration,Off Duration
2021-01-16 01:32:48+00:00,2021-01-16 01:40:12+00:00,0:07:24,0:26:38
2021-01-16 02:06:50+00:00,2021-01-16 02:14:16+00:00,0:07:26,0:27:02
2021-01-16 02:41:18+00:00,2021-01-16 02:48:42+00:00,0:07:24,0:27:53
2021-01-16 03:16:35+00:00,2021-01-16 03:23:49+00:00,0:07:14,0:28:21
2021-01-16 03:52:10+00:00,2021-01-16 03:59:23+00:00,0:07:13,0:28:17
2021-01-16 04:27:40+00:00,2021-01-16 04:34:55+00:00,0:07:15,0:28:21
2021-01-16 05:03:16+00:00,2021-01-16 05:10:21+00:00,0:07:05,0:29:31
2021-01-16 05:39:52+00:00,2021-01-16 05:47:42+00:00,0:07:50,0:29:55
2021-01-16 06:17:37+00:00,2021-01-16 06:24:57+00:00,0:07:20,0:29:59
2021-01-16 06:54:56+00:00,2021-01-16 07:02:33+00:00,0:07:37,0:29:16
2021-01-16 07:31:49+00:00,2021-01-16 07:38:53+00:00,0:07:04,0:28:36
2021-01-16 08:07:29+00:00,2021-01-16 08:14:57+00:00,0:07:28,0:29:20
2021-01-16 08:44:17+00:00,2021-01-16 08:51:23+00:00,0:07:06,0:29:44
2021-01-16 09:21:07+00:00,2021-01-16 09:28:16+00:00,0:07:09,0:30:38
2021-01-16 09:58:54+00:00,2021-01-16 10:06:18+00:00,0:07:24,0:31:16
2021-01-16 10:37:34+00:00,2021-01-16 10:44:52+00:00,0:07:18,0:31:27
2021-01-16 11:16:19+00:00,2021-01-16 11:23:58+00:00,0:07:39,0:31:22
2021-01-16 11:55:20+00:00,2021-01-16 12:03:03+00:00,0:07:43,0:31:33
2021-01-16 12:34:36+00:00,2021-01-16 12:42:12+00:00,0:07:36,0:31:23
2021-01-16 13:13:35+00:00,2021-01-16 13:20:56+00:00,0:07:21,0:31:35
2021-01-16 13:52:31+00:00,2021-01-16 14:00:26+00:00,0:07:55,0:31:05
2021-01-16 14:31:31+00:00,2021-01-16 14:39:13+00:00,0:07:42,0:30:58
2021-01-16 15:10:11+00:00,2021-01-16 15:17:56+00:00,0:07:45,0:31:27
2021-01-16 15:49:23+00:00,2021-01-16 15:56:45+00:00,0:07:22,0:31:38
2021-01-16 16:28:23+00:00,2021-01-16 16:35:47+00:00,0:07:24,0:32:21
2021-01-16 17:08:08+00:00,2021-01-16 17:15:38+00:00,0:07:30,0:32:11
2021-01-16 17:47:49+00:00,2021-01-16 17:55:37+00:00,0:07:48,0:30:54
2021-01-16 18:26:31+00:00,2021-01-16 18:34:03+00:00,0:07:32,0:25:13
2021-01-16 18:59:16+00:00,2021-01-16 19:07:00+00:00,0:07:44,0:24:16
2021-01-16 19:31:16+00:00,2021-01-16 19:37:57+00:00,0:06:41,0:23:24
2021-01-16 20:01:21+00:00,2021-01-16 20:08:16+00:00,0:06:55,0:23:51
2021-01-16 20:32:07+00:00,2021-01-16 20:38:51+00:00,0:06:44,0:26:28
2021-01-16 21:05:19+00:00,2021-01-16 21:12:06+00:00,0:06:47,0:27:47
2021-01-16 21:39:53+00:00,2021-01-16 21:46:37+00:00,0:06:44,0:28:30
2021-01-16 22:15:07+00:00,2021-01-16 22:22:15+00:00,0:07:08,0:27:57
2021-01-16 22:50:12+00:00,2021-01-16 22:57:02+00:00,0:06:50,0:29:26
2021-01-16 23:26:28+00:00,2021-01-16 23:33:37+00:00,0:07:09,0:29:40
2021-01-17 00:03:17+00:00,2021-01-17 00:10:33+00:00,0:07:16,0:30:07
2021-01-17 00:40:40+00:00,2021-01-17 00:47:55+00:00,0:07:15,0:30:47
2021-01-17 01:18:42+00:00,2021-01-17 01:25:51+00:00,0:07:09,0:31:32
2021-01-17 01:57:23+00:00,2021-01-17 02:04:53+00:00,0:07:30,0:31:41
2021-01-17 02:36:34+00:00,2021-01-17 02:43:58+00:00,0:07:24,0:31:20
2021-01-17 03:15:18+00:00,2021-01-17 03:22:36+00:00,0:07:18,0:31:20
2021-01-17 03:53:56+00:00,2021-01-17 04:00:59+00:00,0:07:03,0:31:31
2021-01-17 04:32:30+00:00,2021-01-17 04:39:26+00:00,0:06:56,0:30:44
2021-01-17 05:10:10+00:00,2021-01-17 05:17:01+00:00,0:06:51,0:10:46
2021-01-17 05:27:47+00:00,2021-01-17 05:33:11+00:00,0:05:24,0:34:28
2021-01-17 06:07:39+00:00,2021-01-17 06:14:41+00:00,0:07:02,0:24:56
2021-01-17 06:39:37+00:00,2021-01-17 06:46:27+00:00,0:06:50,0:25:08
2021-01-17 07:11:35+00:00,2021-01-17 07:18:14+00:00,0:06:39,0:26:59
2021-01-17 07:45:13+00:00,2021-01-17 07:52:14+00:00,0:07:01,0:27:45
2021-01-17 08:19:59+00:00,2021-01-17 08:26:49+00:00,0:06:50,0:28:14
2021-01-17 08:55:03+00:00,2021-01-17 09:01:43+00:00,0:06:40,0:29:13
2021-01-17 09:30:56+00:00,2021-01-17 09:37:52+00:00,0:06:56,0:29:26
2021-01-17 10:07:18+00:00,2021-01-17 10:14:13+00:00,0:06:55,0:30:28
2021-01-17 10:44:41+00:00,2021-01-17 10:51:53+00:00,0:07:12,0:30:32
2021-01-17 11:22:25+00:00,2021-01-17 11:29:31+00:00,0:07:06,0:30:57
2021-01-17 12:00:28+00:00,2021-01-17 12:07:38+00:00,0:07:10,0:30:20
2021-01-17 12:37:58+00:00,2021-01-17 12:44:48+00:00,0:06:50,0:30:40
2021-01-17 13:15:28+00:00,2021-01-17 13:21:59+00:00,0:06:31,0:29:33
2021-01-17 13:51:32+00:00,2021-01-17 13:58:27+00:00,0:06:55,0:29:18
2021-01-17 14:27:45+00:00,2021-01-17 14:34:22+00:00,0:06:37,0:29:40
2021-01-17 15:04:02+00:00,2021-01-17 15:10:50+00:00,0:06:48,0:29:59
2021-01-17 15:40:49+00:00,2021-01-17 15:47:53+00:00,0:07:04,0:29:44
2021-01-17 16:17:37+00:00,2021-01-17 16:24:36+00:00,0:06:59,0:29:57
2021-01-17 16:54:33+00:00,2021-01-17 17:01:45+00:00,0:07:12,0:30:35
2021-01-17 17:32:20+00:00,2021-01-17 17:39:12+00:00,0:06:52,0:28:24
2021-01-17 18:07:36+00:00,2021-01-17 18:14:37+00:00,0:07:01,0:26:09
2021-01-17 18:40:46+00:00,2021-01-17 18:47:19+00:00,0:06:33,0:21:08
2021-01-17 19:08:27+00:00,2021-01-17 19:15:08+00:00,0:06:41,0:26:31
2021-01-17 19:41:39+00:00,2021-01-17 19:48:29+00:00,0:06:50,0:22:09
2021-01-17 20:10:38+00:00,2021-01-17 20:17:13+00:00,0:06:35,0:23:49
2021-01-17 20:41:02+00:00,2021-01-17 20:48:07+00:00,0:07:05,0:27:14
2021-01-17 21:15:21+00:00,2021-01-17 21:22:02+00:00,0:06:41,0:20:19
2021-01-17 21:42:21+00:00,2021-01-17 21:48:50+00:00,0:06:29,0:20:10
2021-01-17 22:09:00+00:00,2021-01-17 22:15:39+00:00,0:06:39,0:21:05
2021-01-17 22:36:44+00:00,2021-01-17 22:43:10+00:00,0:06:26,0:22:41
2021-01-17 23:05:51+00:00,2021-01-17 23:12:18+00:00,0:06:27,0:24:01
2021-01-17 23:36:19+00:00,2021-01-17 23:42:39+00:00,0:06:20,0:25:03
2021-01-18 00:07:42+00:00,2021-01-18 00:14:07+00:00,0:06:25,0:25:55
2021-01-18 00:40:02+00:00,2021-01-18 00:47:02+00:00,0:07:00,0:26:25
2021-01-18 01:13:27+00:00,2021-01-18 01:20:08+00:00,0:06:41,0:27:27
2021-01-18 01:47:35+00:00,2021-01-18 01:54:19+00:00,0:06:44,0:28:28
2021-01-18 02:22:47+00:00,2021-01-18 02:29:37+00:00,0:06:50,0:28:30
2021-01-18 02:58:07+00:00,2021-01-18 03:04:48+00:00,0:06:41,0:28:45
2021-01-18 03:33:33+00:00,2021-01-18 03:40:32+00:00,0:06:59,0:28:48
2021-01-18 04:09:20+00:00,2021-01-18 04:16:02+00:00,0:06:42,0:28:20
2021-01-18 04:44:22+00:00,2021-01-18 04:51:02+00:00,0:06:40,0:29:13
2021-01-18 05:20:15+00:00,2021-01-18 05:26:46+00:00,0:06:31,0:29:15
2021-01-18 05:56:01+00:00,2021-01-18 06:03:02+00:00,0:07:01,0:26:21
2021-01-18 06:29:23+00:00,2021-01-18 06:36:04+00:00,0:06:41,0:30:16
2021-01-18 07:06:20+00:00,2021-01-18 07:13:17+00:00,0:06:57,0:30:32
2021-01-18 07:43:49+00:00,2021-01-18 07:50:33+00:00,0:06:44,0:30:53
2021-01-18 08:21:26+00:00,2021-01-18 08:28:11+00:00,0:06:45,0:30:34
2021-01-18 08:58:45+00:00,2021-01-18 09:05:58+00:00,0:07:13,0:30:48
2021-01-18 09:36:46+00:00,2021-01-18 09:43:50+00:00,0:07:04,0:30:37
2021-01-18 10:14:27+00:00,2021-01-18 10:21:11+00:00,0:06:44,0:30:32
2021-01-18 10:51:43+00:00,2021-01-18 10:59:08+00:00,0:07:25,0:28:09
2021-01-18 11:27:17+00:00,2021-01-18 11:34:24+00:00,0:07:07,0:28:05
2021-01-18 12:02:29+00:00,2021-01-18 12:09:40+00:00,0:07:11,0:23:20
2021-01-18 12:33:00+00:00,2021-01-18 12:39:32+00:00,0:06:32,0:20:59
2021-01-18 13:00:31+00:00,2021-01-18 13:06:48+00:00,0:06:17,0:23:55
2021-01-18 13:30:43+00:00,2021-01-18 13:37:02+00:00,0:06:19,0:25:29
2021-01-18 14:02:31+00:00,2021-01-18 14:08:50+00:00,0:06:19,0:25:44
2021-01-18 14:34:34+00:00,2021-01-18 14:41:07+00:00,0:06:33,0:25:53
2021-01-18 15:07:00+00:00,2021-01-18 15:13:50+00:00,0:06:50,0:26:05
2021-01-18 15:39:55+00:00,2021-01-18 15:46:20+00:00,0:06:25,0:26:41
2021-01-18 16:13:01+00:00,2021-01-18 16:19:45+00:00,0:06:44,0:26:43
2021-01-18 16:46:28+00:00,2021-01-18 16:53:05+00:00,0:06:37,0:25:14
2021-01-18 17:18:19+00:00,2021-01-18 17:24:52+00:00,0:06:33,0:22:04
2021-01-18 17:46:56+00:00,2021-01-18 17:53:07+00:00,0:06:11,0:17:56
2021-01-18 18:11:03+00:00,2021-01-18 18:17:14+00:00,0:06:11,0:22:22
2021-01-18 18:39:36+00:00,2021-01-18 18:45:41+00:00,0:06:05,0:21:34
2021-01-18 19:07:15+00:00,2021-01-18 19:13:32+00:00,0:06:17,0:19:05
2021-01-18 19:32:37+00:00,2021-01-18 19:39:02+00:00,0:06:25,0:17:00
2021-01-18 19:56:02+00:00,2021-01-18 20:02:39+00:00,0:06:37,0:18:49
2021-01-18 20:21:28+00:00,2021-01-18 20:27:44+00:00,0:06:16,0:20:46
2021-01-18 20:48:30+00:00,2021-01-18 20:54:43+00:00,0:06:13,0:18:05
2021-01-18 21:12:48+00:00,2021-01-18 21:19:17+00:00,0:06:29,0:19:59
2021-01-18 21:39:16+00:00,2021-01-18 21:45:24+00:00,0:06:08,0:20:59
2021-01-18 22:06:23+00:00,2021-01-18 22:13:14+00:00,0:06:51,0:21:50
2021-01-18 22:35:04+00:00,2021-01-18 22:41:25+00:00,0:06:21,0:23:03
2021-01-18 23:04:28+00:00,2021-01-18 23:10:41+00:00,0:06:13,0:23:19
2021-01-18 23:34:00+00:00,2021-01-18 23:40:38+00:00,0:06:38,0:23:21
2021-01-19 00:03:59+00:00,2021-01-19 00:10:43+00:00,0:06:44,0:23:35
2021-01-19 00:34:18+00:00,2021-01-19 00:40:31+00:00,0:06:13,0:23:39
2021-01-19 01:04:10+00:00,2021-01-19 01:10:05+00:00,0:05:55,0:24:49
2021-01-19 01:34:54+00:00,2021-01-19 01:41:13+00:00,0:06:19,0:25:21
2021-01-19 02:06:34+00:00,2021-01-19 02:12:52+00:00,0:06:18,0:25:19
2021-01-19 02:38:11+00:00,2021-01-19 02:44:28+00:00,0:06:17,0:25:54
2021-01-19 03:10:22+00:00,2021-01-19 03:16:27+00:00,0:06:05,0:26:12
2021-01-19 03:42:39+00:00,2021-01-19 03:49:09+00:00,0:06:30,0:26:50
2021-01-19 04:15:59+00:00,2021-01-19 04:22:33+00:00,0:06:34,0:26:40
2021-01-19 04:49:13+00:00,2021-01-19 04:55:48+00:00,0:06:35,0:27:22
2021-01-19 05:23:10+00:00,2021-01-19 05:29:14+00:00,0:06:04,0:27:37
2021-01-19 05:56:51+00:00,2021-01-19 06:03:14+00:00,0:06:23,0:27:05
2021-01-19 06:30:19+00:00,2021-01-19 06:36:58+00:00,0:06:39,0:26:14
2021-01-19 07:03:12+00:00,2021-01-19 07:09:25+00:00,0:06:13,0:26:59
2021-01-19 07:36:24+00:00,2021-01-19 07:43:03+00:00,0:06:39,0:27:57
2021-01-19 08:11:00+00:00,2021-01-19 08:17:49+00:00,0:06:49,0:28:34
2021-01-19 08:46:23+00:00,2021-01-19 08:52:41+00:00,0:06:18,0:28:27
2021-01-19 09:21:08+00:00,2021-01-19 09:27:43+00:00,0:06:35,0:28:23
2021-01-19 09:56:06+00:00,2021-01-19 10:02:41+00:00,0:06:35,0:29:13
2021-01-19 10:31:54+00:00,2021-01-19 10:38:21+00:00,0:06:27,0:29:20
2021-01-19 11:07:41+00:00,2021-01-19 11:14:41+00:00,0:07:00,0:24:09
2021-01-19 11:38:50+00:00,2021-01-19 11:46:01+00:00,0:07:11,0:24:46
2021-01-19 12:10:47+00:00,2021-01-19 12:17:28+00:00,0:06:41,0:26:31
2021-01-19 12:43:59+00:00,2021-01-19 12:50:54+00:00,0:06:55,0:23:44
2021-01-19 13:14:38+00:00,2021-01-19 13:21:09+00:00,0:06:31,0:23:55
2021-01-19 13:45:04+00:00,2021-01-19 13:52:08+00:00,0:07:04,0:24:25
2021-01-19 14:16:33+00:00,2021-01-19 14:22:59+00:00,0:06:26,0:24:55
2021-01-19 14:47:54+00:00,2021-01-19 14:54:50+00:00,0:06:56,0:24:45
2021-01-19 15:19:35+00:00,2021-01-19 15:26:05+00:00,0:06:30,0:25:17
2021-01-19 15:51:22+00:00,2021-01-19 15:58:04+00:00,0:06:42,0:25:32
2021-01-19 16:23:36+00:00,2021-01-19 16:30:19+00:00,0:06:43,0:25:57
2021-01-19 16:56:16+00:00,2021-01-19 17:02:38+00:00,0:06:22,0:24:24
2021-01-19 17:27:02+00:00,2021-01-19 17:33:23+00:00,0:06:21,0:24:31
2021-01-19 17:57:54+00:00,2021-01-19 18:04:25+00:00,0:06:31,0:25:10
2021-01-19 18:29:35+00:00,2021-01-19 18:36:07+00:00,0:06:32,0:17:11
2021-01-19 18:53:18+00:00,2021-01-19 18:59:25+00:00,0:06:07,0:22:06
2021-01-19 19:21:31+00:00,2021-01-19 19:28:01+00:00,0:06:30,0:14:48
2021-01-19 19:42:49+00:00,2021-01-19 19:49:27+00:00,0:06:38,0:20:55
2021-01-19 20:10:22+00:00,2021-01-19 20:16:52+00:00,0:06:30,0:23:04
2021-01-19 20:39:56+00:00,2021-01-19 20:46:21+00:00,0:06:25,0:22:17
2021-01-19 21:08:38+00:00,2021-01-19 21:14:58+00:00,0:06:20,0:24:05
2021-01-19 21:39:03+00:00,2021-01-19 21:45:43+00:00,0:06:40,0:19:46
2021-01-19 22:05:29+00:00,2021-01-19 22:12:03+00:00,0:06:34,0:22:44
2021-01-19 22:34:47+00:00,2021-01-19 22:40:58+00:00,0:06:11,0:23:49
2021-01-19 23:04:47+00:00,2021-01-19 23:11:24+00:00,0:06:37,0:23:44
2021-01-19 23:35:08+00:00,2021-01-19 23:41:26+00:00,0:06:18,0:24:37
2021-01-20 00:06:03+00:00,2021-01-20 00:12:58+00:00,0:06:55,0:25:02
2021-01-20 00:38:00+00:00,2021-01-20 00:44:47+00:00,0:06:47,0:25:21
2021-01-20 01:10:08+00:00,2021-01-20 01:16:16+00:00,0:06:08,0:25:13
2021-01-20 01:41:29+00:00,2021-01-20 01:48:15+00:00,0:06:46,0:26:07
2021-01-20 02:14:22+00:00,2021-01-20 02:20:40+00:00,0:06:18,0:25:40
2021-01-20 02:46:20+00:00,2021-01-20 02:53:09+00:00,0:06:49,0:26:10
2021-01-20 03:19:19+00:00,2021-01-20 03:25:30+00:00,0:06:11,0:26:53
2021-01-20 03:52:23+00:00,2021-01-20 03:59:16+00:00,0:06:53,0:27:00
2021-01-20 04:26:16+00:00,2021-01-20 04:32:40+00:00,0:06:24,0:27:09
2021-01-20 04:59:49+00:00,2021-01-20 05:06:15+00:00,0:06:26,0:27:33
2021-01-20 05:33:48+00:00,2021-01-20 05:40:37+00:00,0:06:49,0:29:06
2021-01-20 06:09:43+00:00,2021-01-20 06:16:45+00:00,0:07:02,0:26:14
2021-01-20 06:42:59+00:00,2021-01-20 06:50:04+00:00,0:07:05,0:24:43
2021-01-20 07:14:47+00:00,2021-01-20 07:21:50+00:00,0:07:03,0:24:07
2021-01-20 07:45:57+00:00,2021-01-20 07:52:26+00:00,0:06:29,0:25:22
2021-01-20 08:17:48+00:00,2021-01-20 08:24:29+00:00,0:06:41,0:25:35
2021-01-20 08:50:04+00:00,2021-01-20 08:56:23+00:00,0:06:19,0:26:50
2021-01-20 09:23:13+00:00,2021-01-20 09:29:44+00:00,0:06:31,0:28:06
2021-01-20 09:57:50+00:00,2021-01-20 10:04:53+00:00,0:07:03,0:28:58
2021-01-20 10:33:51+00:00,2021-01-20 10:40:46+00:00,0:06:55,0:30:01
2021-01-20 11:10:47+00:00,2021-01-20 11:17:36+00:00,0:06:49,0:23:41
2021-01-20 11:41:17+00:00,2021-01-20 11:48:00+00:00,0:06:43,0:23:16
2021-01-20 12:11:16+00:00,2021-01-20 12:18:15+00:00,0:06:59,0:26:48
2021-01-20 12:45:03+00:00,2021-01-20 12:52:02+00:00,0:06:59,0:26:33
2021-01-20 13:18:35+00:00,2021-01-20 13:25:07+00:00,0:06:32,0:27:13
2021-01-20 13:52:20+00:00,2021-01-20 13:58:38+00:00,0:06:18,0:26:52
2021-01-20 14:25:30+00:00,2021-01-20 14:32:03+00:00,0:06:33,0:27:56
2021-01-20 14:59:59+00:00,2021-01-20 15:06:47+00:00,0:06:48,0:27:44
2021-01-20 15:34:31+00:00,2021-01-20 15:41:03+00:00,0:06:32,0:27:25
2021-01-20 16:08:28+00:00,2021-01-20 16:15:07+00:00,0:06:39,0:28:31
2021-01-20 16:43:38+00:00,2021-01-20 16:50:17+00:00,0:06:39,0:28:52
2021-01-20 17:19:09+00:00,2021-01-20 17:25:58+00:00,0:06:49,0:22:44
2021-01-20 17:48:42+00:00,2021-01-20 17:55:27+00:00,0:06:45,0:25:48
2021-01-20 18:21:15+00:00,2021-01-20 18:28:01+00:00,0:06:46,0:20:55
2021-01-20 18:48:56+00:00,2021-01-20 18:55:51+00:00,0:06:55,0:16:31
2021-01-20 19:12:22+00:00,2021-01-20 19:18:36+00:00,0:06:14,0:21:53
2021-01-20 19:40:29+00:00,2021-01-20 19:46:46+00:00,0:06:17,0:22:36
2021-01-20 20:09:22+00:00,2021-01-20 20:16:07+00:00,0:06:45,0:18:42
2021-01-20 20:34:49+00:00,2021-01-20 20:41:09+00:00,0:06:20,0:22:42
2021-01-20 21:03:51+00:00,2021-01-20 21:10:37+00:00,0:06:46,0:22:31
2021-01-20 21:33:08+00:00,2021-01-20 21:39:51+00:00,0:06:43,0:24:09
2021-01-20 22:04:00+00:00,2021-01-20 22:10:17+00:00,0:06:17,0:23:48
2021-01-20 22:34:05+00:00,2021-01-20 22:40:12+00:00,0:06:07,0:24:45
2021-01-20 23:04:57+00:00,2021-01-20 23:11:30+00:00,0:06:33,0:24:40
2021-01-20 23:36:10+00:00,2021-01-20 23:42:43+00:00,0:06:33,0:24:55
2021-01-21 00:07:38+00:00,2021-01-21 00:13:51+00:00,0:06:13,0:26:08
2021-01-21 00:39:59+00:00,2021-01-21 00:46:41+00:00,0:06:42,0:26:36
2021-01-21 01:13:17+00:00,2021-01-21 01:19:47+00:00,0:06:30,0:27:30
2021-01-21 01:47:17+00:00,2021-01-21 01:54:01+00:00,0:06:44,0:27:12
2021-01-21 02:21:13+00:00,2021-01-21 02:27:40+00:00,0:06:27,0:26:42
2021-01-21 02:54:22+00:00,2021-01-21 03:01:05+00:00,0:06:43,0:27:07
2021-01-21 03:28:12+00:00,2021-01-21 03:34:49+00:00,0:06:37,0:27:29
2021-01-21 04:02:18+00:00,2021-01-21 04:08:57+00:00,0:06:39,0:28:46
2021-01-21 04:37:43+00:00,2021-01-21 04:44:39+00:00,0:06:56,0:28:52
2021-01-21 05:13:31+00:00,2021-01-21 05:20:34+00:00,0:07:03,0:29:07
2021-01-21 05:49:41+00:00,2021-01-21 05:56:17+00:00,0:06:36,0:28:34
2021-01-21 06:24:51+00:00,2021-01-21 06:31:48+00:00,0:06:57,0:29:17
2021-01-21 07:01:05+00:00,2021-01-21 07:08:23+00:00,0:07:18,0:28:11
2021-01-21 07:36:34+00:00,2021-01-21 07:43:37+00:00,0:07:03,0:28:09
2021-01-21 08:11:46+00:00,2021-01-21 08:18:31+00:00,0:06:45,0:28:05
2021-01-21 08:46:36+00:00,2021-01-21 08:53:27+00:00,0:06:51,0:28:47
2021-01-21 09:22:14+00:00,2021-01-21 09:29:11+00:00,0:06:57,0:29:08
2021-01-21 09:58:19+00:00,2021-01-21 10:05:21+00:00,0:07:02,0:29:55
2021-01-21 10:35:16+00:00,2021-01-21 10:42:20+00:00,0:07:04,0:29:34
2021-01-21 11:11:54+00:00,2021-01-21 11:18:34+00:00,0:06:40,0:27:24
2021-01-21 11:45:58+00:00,2021-01-21 11:52:37+00:00,0:06:39,0:29:46
2021-01-21 12:22:23+00:00,2021-01-21 12:29:07+00:00,0:06:44,0:26:31
2021-01-21 12:55:38+00:00,2021-01-21 13:02:43+00:00,0:07:05,0:25:45
2021-01-21 13:28:28+00:00,2021-01-21 13:35:05+00:00,0:06:37,0:26:43
2021-01-21 14:01:48+00:00,2021-01-21 14:08:07+00:00,0:06:19,0:26:52
2021-01-21 14:34:59+00:00,2021-01-21 14:41:08+00:00,0:06:09,0:26:16
2021-01-21 15:07:24+00:00,2021-01-21 15:13:32+00:00,0:06:08,0:25:57
2021-01-21 15:39:29+00:00,2021-01-21 15:45:39+00:00,0:06:10,0:26:17
2021-01-21 16:11:56+00:00,2021-01-21 16:18:07+00:00,0:06:11,0:23:56
2021-01-21 16:42:03+00:00,2021-01-21 16:48:18+00:00,0:06:15,0:26:31
2021-01-21 17:14:49+00:00,2021-01-21 17:21:34+00:00,0:06:45,0:26:47
2021-01-21 17:48:21+00:00,2021-01-21 17:55:37+00:00,0:07:16,0:19:18
2021-01-21 18:14:55+00:00,2021-01-21 18:21:18+00:00,0:06:23,0:22:29
2021-01-21 18:43:47+00:00,2021-01-21 18:51:53+00:00,0:08:06,0:16:17
2021-01-21 19:08:10+00:00,2021-01-21 19:14:29+00:00,0:06:19,0:16:46
2021-01-21 19:31:15+00:00,2021-01-21 19:37:39+00:00,0:06:24,0:18:52
2021-01-21 19:56:31+00:00,2021-01-21 20:02:44+00:00,0:06:13,0:21:30
2021-01-21 20:24:14+00:00,2021-01-21 20:30:35+00:00,0:06:21,0:22:42
2021-01-21 20:53:17+00:00,2021-01-21 21:00:10+00:00,0:06:53,0:23:38
2021-01-21 21:23:48+00:00,2021-01-21 21:30:25+00:00,0:06:37,0:24:33
2021-01-21 21:54:58+00:00,2021-01-21 22:01:28+00:00,0:06:30,0:24:34
2021-01-21 22:26:02+00:00,2021-01-21 22:32:27+00:00,0:06:25,0:25:30
2021-01-21 22:57:57+00:00,2021-01-21 23:04:30+00:00,0:06:33,0:25:40
2021-01-21 23:30:10+00:00,2021-01-21 23:37:00+00:00,0:06:50,0:25:59
2021-01-22 00:02:59+00:00,2021-01-22 00:09:53+00:00,0:06:54,0:25:53
2021-01-22 00:35:46+00:00,2021-01-22 00:42:10+00:00,0:06:24,0:25:32
2021-01-22 01:07:42+00:00,2021-01-22 01:14:09+00:00,0:06:27,0:25:52
2021-01-22 01:40:01+00:00,2021-01-22 01:46:41+00:00,0:06:40,0:27:01
2021-01-22 02:13:42+00:00,2021-01-22 02:20:24+00:00,0:06:42,0:27:26
2021-01-22 02:47:50+00:00,2021-01-22 02:54:45+00:00,0:06:55,0:27:51
2021-01-22 03:22:36+00:00,2021-01-22 03:29:24+00:00,0:06:48,0:28:01
2021-01-22 03:57:25+00:00,2021-01-22 04:04:12+00:00,0:06:47,0:28:24
2021-01-22 04:32:36+00:00,2021-01-22 04:39:38+00:00,0:07:02,0:29:04
2021-01-22 05:08:42+00:00,2021-01-22 05:15:54+00:00,0:07:12,0:28:40
2021-01-22 05:44:34+00:00,2021-01-22 05:51:21+00:00,0:06:47,0:24:49
2021-01-22 06:16:10+00:00,2021-01-22 06:23:16+00:00,0:07:06,0:23:59
2021-01-22 06:47:15+00:00,2021-01-22 06:54:19+00:00,0:07:04,0:25:31
2021-01-22 07:19:50+00:00,2021-01-22 07:26:55+00:00,0:07:05,0:26:21
2021-01-22 07:53:16+00:00,2021-01-22 08:00:23+00:00,0:07:07,0:26:50
2021-01-22 08:27:13+00:00,2021-01-22 08:34:10+00:00,0:06:57,0:27:23
2021-01-22 09:01:33+00:00,2021-01-22 09:08:37+00:00,0:07:04,0:27:21
2021-01-22 09:35:58+00:00,2021-01-22 09:42:44+00:00,0:06:46,0:26:47
2021-01-22 10:09:31+00:00,2021-01-22 10:16:39+00:00,0:07:08,0:22:40
2021-01-22 10:39:19+00:00,2021-01-22 10:46:06+00:00,0:06:47,0:23:36
2021-01-22 11:09:42+00:00,2021-01-22 11:16:42+00:00,0:07:00,0:23:44
2021-01-22 11:40:26+00:00,2021-01-22 11:47:59+00:00,0:07:33,0:15:17
2021-01-22 12:03:16+00:00,2021-01-22 12:09:27+00:00,0:06:11,0:15:50
2021-01-22 12:25:17+00:00,2021-01-22 12:32:08+00:00,0:06:51,0:16:15
2021-01-22 12:48:23+00:00,2021-01-22 12:54:47+00:00,0:06:24,0:17:54
2021-01-22 13:12:41+00:00,2021-01-22 13:19:00+00:00,0:06:19,0:19:01
2021-01-22 13:38:01+00:00,2021-01-22 13:44:34+00:00,0:06:33,0:19:47
2021-01-22 14:04:21+00:00,2021-01-22 14:10:38+00:00,0:06:17,0:20:56
2021-01-22 14:31:34+00:00,2021-01-22 14:38:13+00:00,0:06:39,0:21:10
2021-01-22 14:59:23+00:00,2021-01-22 15:05:54+00:00,0:06:31,0:22:17
2021-01-22 15:28:11+00:00,2021-01-22 15:34:36+00:00,0:06:25,0:23:21
2021-01-22 15:57:57+00:00,2021-01-22 16:04:30+00:00,0:06:33,0:23:22
